timestamp,pkts_out,pkts_in,bytes_in,bytes_out,disk_total,disk_free,cpu_nice,proc_run,proc_total,cpu_aidle,swap_free,load_fifteen,cpu_user,part_max_used,swap_total,cpu_idle,load_five,mem_free,mem_total,cpu_system,mem_buffers,boottime,cpu_num,mem_cached,cpu_speed,mem_shared,cpu_wio,load_one
2024-02-19 12:43:00,796.1226666666666,11570.06,3060666.5,1009602.06,973.3350000000004,915.251,0.0,2.0,869.0,98.5,8386276.0,1.03,0.3,42.1,8388604.0,98.3,0.92,23545876.0,32332948.0,0.8,414652.8,1708020913.0,48.0,5156772.0,2800.0,0.0,0.1,0.5700000000000001
2024-02-19 12:43:15,5603.34,11226.866,3017285.933333333,880062.616,973.3350000000004,915.251,0.0,2.0,869.1333333333333,98.5,8386276.0,1.030666666666666,0.3,42.1,8388604.0,98.3,0.92,23549679.2,32332948.0,0.8,414664.0,1708020913.0,48.0,5159169.6,2800.0,0.0,0.1,0.5700000000000001
2024-02-19 12:43:30,5485.527333333333,9854.09,2409958.0,361904.84,973.3350000000004,915.251,0.0,2.0,871.0,98.5,8386276.0,1.050666666666666,0.3,42.1,8388604.0,98.3,0.9253333333333332,23564892.0,32332948.0,0.8,414665.3333333333,1708020913.0,48.0,5168760.0,2800.0,0.0,0.1,0.606666666666666
2024-02-19 12:43:45,3836.15,9854.09,2409958.0,361904.84,973.3350000000004,915.251,0.0,2.133333333333333,871.0,98.5,8386276.0,1.050666666666666,0.3,42.1,8388604.0,98.39333333333332,1.026666666666666,23564892.0,32332948.0,0.853333333333333,414684.0,1708020913.0,48.0,5168760.0,2800.0,0.0,0.1,1.205333333333333
2024-02-19 12:44:00,3836.15,9741.767333333331,2409958.0,342510.93866666674,973.3350000000004,915.251,0.0,4.0,871.0,98.5,8386276.0,1.06,0.3,42.1,8388604.0,99.0,1.026666666666666,23564862.133333333,32332948.0,0.853333333333333,414684.0,1708020913.0,48.0,5168767.466666667,2800.0,0.0,0.046666666666666,1.205333333333333
2024-02-19 12:44:15,3836.15,8169.25,3428008.5,70996.32,973.3350000000002,915.251,0.0,4.0,871.0,98.5,8386276.0,1.06,0.3,42.1,8388604.0,98.98666666666666,1.05,23564444.0,32332948.0,0.9,414684.0,1708020913.0,48.0,5168872.0,2800.0,0.0,0.046666666666666,1.28
2024-02-19 12:44:30,3497.99,8169.25,3428008.5,70996.32,973.3350000000002,915.251,0.0,4.0,871.0,98.5,8386276.0,1.060666666666666,0.3,42.1,8388604.0,98.8,1.05,23564444.0,32332948.0,0.9,414700.0,1708020913.0,48.0,5168872.0,2800.0,0.0,0.0,1.28
2024-02-19 12:44:45,3497.99,8521.840666666667,3291393.6,167277.032,973.3350000000002,915.251,0.0,4.0,870.7333333333333,98.5,8386276.0,1.068666666666666,0.306666666666666,42.1,8388604.0,98.8,1.051333333333333,23562334.666666668,32332948.0,0.9,414700.0,1708020913.0,48.0,5168841.066666666,2800.0,0.0,0.0,1.274
2024-02-19 12:45:00,3344.467333333333,13458.110000000004,1378785.0,1515207.0,973.3350000000002,915.251,0.0,4.0,867.0,98.5,8386276.0,1.05,0.4,42.1,8388604.0,98.8,1.066,23532804.0,32332948.0,0.886666666666666,414701.3333333333,1708020913.0,48.0,5168408.0,2800.0,0.0,0.0,1.172666666666666
2024-02-19 12:45:15,1195.1500000000003,13327.336000000005,1343136.6693333334,1487498.7586666667,973.3350000000002,915.251,0.0,4.066666666666666,867.0,98.5,8386276.0,1.05,0.4,42.1,8388604.0,98.8,1.01,23533086.4,32332948.0,0.6999999999999991,414720.0,1708020913.0,48.0,5168260.0,2800.0,0.0,0.0,0.93
